record_id,date,time,available_capacity,sch_total,act_total,rate,ppa_rate,dev,dev_perc,nc_energy,beyond_nc_energy,Overinjection_charges,Underinjection_Charges,Drawl_Charges,total_import,total_export,dev_rtda_import,dev_rtda_export,datetime
2025-05-10-10:00:00,2025-05-10,10:00:00,75.0,3.75,5.024,387.2,387.2,1.274,1.69866667,1.274,0.0,4932.928,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 10:00:00
2025-05-10-10:15:00,2025-05-10,10:15:00,75.0,3.75,4.928,387.2,387.2,1.178,1.57066667,1.178,0.0,4561.216,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 10:15:00
2025-05-10-10:30:00,2025-05-10,10:30:00,75.0,3.75,5.088,387.2,387.2,1.338,1.784,1.338,0.0,5180.736,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 10:30:00
2025-05-10-10:45:00,2025-05-10,10:45:00,75.0,3.75,3.36,387.2,387.2,-0.39,-0.52,0.39,0.0,0.0,-1510.08,0.0,0.0,0.0,0.0,0.0,2025-05-10 10:45:00
2025-05-10-11:00:00,2025-05-10,11:00:00,75.0,18.75,2.752,387.2,387.2,-15.998,-21.33066667,7.5,8.498,0.0,-81780.512,0.0,0.0,0.0,0.0,0.0,2025-05-10 11:00:00
2025-05-10-11:15:00,2025-05-10,11:15:00,75.0,18.75,10.752,387.2,387.2,-7.998,-10.664,7.5,0.498,0.0,-31161.0816,0.0,0.0,0.0,0.0,0.0,2025-05-10 11:15:00
2025-05-10-11:30:00,2025-05-10,11:30:00,75.0,13.75,21.088,387.2,387.2,7.338,9.784,7.338,0.0,28412.736,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 11:30:00
2025-05-10-11:45:00,2025-05-10,11:45:00,75.0,13.75,22.016,387.2,387.2,8.266,11.02133333,7.5,0.766,31709.3568,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 11:45:00
2025-05-10-12:00:00,2025-05-10,12:00:00,75.0,13.75,22.592,387.2,387.2,8.842,11.78933333,7.5,1.342,33716.6016,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 12:00:00
2025-05-10-12:15:00,2025-05-10,12:15:00,75.0,13.75,23.584,387.2,387.2,9.834,13.112,7.5,2.334,37173.5232,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 12:15:00
2025-05-10-12:30:00,2025-05-10,12:30:00,75.0,13.75,23.296,387.2,387.2,9.546,12.728,7.5,2.046,36169.9008,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 12:30:00
2025-05-10-12:45:00,2025-05-10,12:45:00,75.0,13.75,22.592,387.2,387.2,8.842,11.78933333,7.5,1.342,33716.6016,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 12:45:00
2025-05-10-13:00:00,2025-05-10,13:00:00,75.0,13.75,21.44,387.2,387.2,7.69,10.25333333,7.5,0.19,29702.112,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 13:00:00
2025-05-10-13:15:00,2025-05-10,13:15:00,75.0,13.75,18.56,387.2,387.2,4.81,6.41333333,4.81,0.0,18624.32,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 13:15:00
2025-05-10-13:30:00,2025-05-10,13:30:00,75.0,17.5,20.8,387.2,387.2,3.3,4.4,3.3,0.0,12777.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 13:30:00
2025-05-10-13:45:00,2025-05-10,13:45:00,75.0,17.5,18.912,387.2,387.2,1.412,1.88266667,1.412,0.0,5467.264,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 13:45:00
2025-05-10-14:00:00,2025-05-10,14:00:00,75.0,17.5,19.2,387.2,387.2,1.7,2.26666667,1.7,0.0,6582.4,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 14:00:00
2025-05-10-14:15:00,2025-05-10,14:15:00,75.0,17.5,16.928,387.2,387.2,-0.572,-0.76266667,0.572,0.0,0.0,-2214.784,0.0,0.0,0.0,0.0,0.0,2025-05-10 14:15:00
2025-05-10-14:30:00,2025-05-10,14:30:00,75.0,17.5,13.119999,387.2,387.2,-4.380001,-5.84000133,4.380001,0.0,0.0,-16959.363872,0.0,0.0,0.0,0.0,0.0,2025-05-10 14:30:00
2025-05-10-14:45:00,2025-05-10,14:45:00,75.0,17.5,8.928,387.2,387.2,-8.572,-11.42933333,7.5,1.072,0.0,-33605.8624,0.0,0.0,0.0,0.0,0.0,2025-05-10 14:45:00
2025-05-10-15:00:00,2025-05-10,15:00:00,75.0,16.25,7.04,387.2,387.2,-9.21,-12.28,7.5,1.71,0.0,-36323.232,0.0,0.0,0.0,0.0,0.0,2025-05-10 15:00:00
2025-05-10-15:15:00,2025-05-10,15:15:00,75.0,15.0,8.192,387.2,387.2,-6.808,-9.07733333,6.808,0.0,0.0,-26360.576,0.0,0.0,0.0,0.0,0.0,2025-05-10 15:15:00
2025-05-10-15:30:00,2025-05-10,15:30:00,75.0,10.0,14.56,387.2,387.2,4.56,6.08,4.56,0.0,17656.32,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 15:30:00
2025-05-10-15:45:00,2025-05-10,15:45:00,75.0,8.75,15.584,387.2,387.2,6.834,9.112,6.834,0.0,26461.248,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 15:45:00
2025-05-10-16:00:00,2025-05-10,16:00:00,75.0,7.5,11.648,387.2,387.2,4.148,5.53066667,4.148,0.0,16061.056,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 16:00:00
2025-05-10-16:15:00,2025-05-10,16:15:00,75.0,7.5,8.0,387.2,387.2,0.5,0.66666667,0.5,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 16:15:00
2025-05-10-16:30:00,2025-05-10,16:30:00,75.0,7.5,4.96,387.2,387.2,-2.54,-3.38666667,2.54,0.0,0.0,-9834.88,0.0,0.0,0.0,0.0,0.0,2025-05-10 16:30:00
2025-05-10-16:45:00,2025-05-10,16:45:00,75.0,7.5,4.352,387.2,387.2,-3.148,-4.19733333,3.148,0.0,0.0,-12189.056,0.0,0.0,0.0,0.0,0.0,2025-05-10 16:45:00
2025-05-10-17:00:00,2025-05-10,17:00:00,75.0,7.5,3.679999,387.2,387.2,-3.820001,-5.09333467,3.820001,0.0,0.0,-14791.043872,0.0,0.0,0.0,0.0,0.0,2025-05-10 17:00:00
2025-05-10-17:15:00,2025-05-10,17:15:00,75.0,7.5,3.2,387.2,387.2,-4.3,-5.73333333,4.3,0.0,0.0,-16649.6,0.0,0.0,0.0,0.0,0.0,2025-05-10 17:15:00
2025-05-10-17:30:00,2025-05-10,17:30:00,75.0,7.5,3.392,387.2,387.2,-4.108,-5.47733333,4.108,0.0,0.0,-15906.176,0.0,0.0,0.0,0.0,0.0,2025-05-10 17:30:00
2025-05-10-17:45:00,2025-05-10,17:45:00,75.0,7.5,4.0,387.2,387.2,-3.5,-4.66666667,3.5,0.0,0.0,-13552.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 17:45:00
2025-05-10-18:00:00,2025-05-10,18:00:00,75.0,15.25,7.295999,387.2,387.2,-7.954001,-10.60533467,7.5,0.454001,0.0,-30973.6810592,0.0,0.0,0.0,0.0,0.0,2025-05-10 18:00:00
2025-05-10-18:15:00,2025-05-10,18:15:00,75.0,15.25,18.432,387.2,387.2,3.182,4.24266667,3.182,0.0,12320.704,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 18:15:00
2025-05-10-18:30:00,2025-05-10,18:30:00,75.0,17.75,35.168,387.2,387.2,17.418,23.224,7.5,9.918,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 18:30:00
2025-05-10-18:45:00,2025-05-10,18:45:00,75.0,17.75,34.72,387.2,387.2,16.97,22.62666667,7.5,9.47,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 18:45:00
2025-05-10-19:00:00,2025-05-10,19:00:00,75.0,15.25,28.192,387.2,387.2,12.942,17.256,7.5,5.442,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:00:00
2025-05-10-19:15:00,2025-05-10,19:15:00,75.0,15.25,23.552,387.2,387.2,8.302,11.06933333,7.5,0.802,31834.8096,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:15:00
2025-05-10-19:30:00,2025-05-10,19:30:00,75.0,17.75,17.28,387.2,387.2,-0.47,-0.62666667,0.47,0.0,0.0,-1819.84,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:30:00
2025-05-10-19:45:00,2025-05-10,19:45:00,75.0,17.75,15.008,387.2,387.2,-2.742,-3.656,2.742,0.0,0.0,-10617.024,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:45:00
2025-05-10-20:00:00,2025-05-10,20:00:00,75.0,32.5,24.224,387.2,387.2,-8.276,-11.03466667,7.5,0.776,0.0,-32345.1392,0.0,0.0,0.0,0.0,0.0,2025-05-10 20:00:00
2025-05-10-20:15:00,2025-05-10,20:15:00,75.0,32.5,24.736,387.2,387.2,-7.764,-10.352,7.5,0.264,0.0,-30164.4288,0.0,0.0,0.0,0.0,0.0,2025-05-10 20:15:00
2025-05-10-20:30:00,2025-05-10,20:30:00,75.0,32.5,24.704,387.2,387.2,-7.796,-10.39466667,7.5,0.296,0.0,-30300.7232,0.0,0.0,0.0,0.0,0.0,2025-05-10 20:30:00
2025-05-10-20:45:00,2025-05-10,20:45:00,75.0,32.5,24.768,387.2,387.2,-7.732,-10.30933333,7.5,0.232,0.0,-30028.1344,0.0,0.0,0.0,0.0,0.0,2025-05-10 20:45:00
2025-05-10-21:00:00,2025-05-10,21:00:00,75.0,30.0,23.776,387.2,387.2,-6.224,-8.29866667,6.224,0.0,0.0,-24099.328,0.0,0.0,0.0,0.0,0.0,2025-05-10 21:00:00
2025-05-10-21:15:00,2025-05-10,21:15:00,75.0,30.0,30.272,387.2,387.2,0.272,0.36266667,0.272,0.0,1053.184,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 21:15:00
2025-05-10-21:30:00,2025-05-10,21:30:00,75.0,30.0,41.312,387.2,387.2,11.312,15.08266667,7.5,3.812,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 21:30:00
2025-05-10-21:45:00,2025-05-10,21:45:00,75.0,30.0,54.016,387.2,387.2,24.016,32.02133333,7.5,16.516,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 21:45:00
2025-05-10-22:00:00,2025-05-10,22:00:00,75.0,22.75,55.167999,387.2,387.2,32.417999,43.22399867,7.5,24.917999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 22:00:00
2025-05-10-22:15:00,2025-05-10,22:15:00,75.0,22.75,54.272,387.2,387.2,31.522,42.02933333,7.5,24.022,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 22:15:00
2025-05-10-22:30:00,2025-05-10,22:30:00,75.0,22.75,45.728,387.2,387.2,22.978,30.63733333,7.5,15.478,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 22:30:00
2025-05-10-22:45:00,2025-05-10,22:45:00,75.0,22.75,40.224,387.2,387.2,17.474,23.29866667,7.5,9.974,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 22:45:00
2025-05-10-23:00:00,2025-05-10,23:00:00,75.0,26.25,36.992,387.2,387.2,10.742,14.32266667,7.5,3.242,40337.7216,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 23:00:00
2025-05-10-23:15:00,2025-05-10,23:15:00,75.0,26.25,46.656,387.2,387.2,20.406,27.208,7.5,12.906,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 23:15:00
2025-05-10-23:30:00,2025-05-10,23:30:00,75.0,35.0,42.144,387.2,387.2,7.144,9.52533333,7.144,0.0,27661.568,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 23:30:00
2025-05-10-23:45:00,2025-05-10,23:45:00,75.0,35.0,40.096,387.2,387.2,5.096,6.79466667,5.096,0.0,19731.712,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 23:45:00
2025-05-11-00:00:00,2025-05-11,00:00:00,75.0,40.0,38.912,387.2,387.2,-1.088,-1.45066667,1.088,0.0,0.0,-4212.736,0.0,0.0,0.0,0.0,0.0,2025-05-11 00:00:00
2025-05-11-00:15:00,2025-05-11,00:15:00,75.0,40.0,34.304,387.2,387.2,-5.696,-7.59466667,5.696,0.0,0.0,-22054.912,0.0,0.0,0.0,0.0,0.0,2025-05-11 00:15:00
2025-05-11-00:30:00,2025-05-11,00:30:00,75.0,37.75,29.152,387.2,387.2,-8.598,-11.464,7.5,1.098,0.0,-33716.6016,0.0,0.0,0.0,0.0,0.0,2025-05-11 00:30:00
2025-05-11-00:45:00,2025-05-11,00:45:00,75.0,35.5,28.16,387.2,387.2,-7.34,-9.78666667,7.34,0.0,0.0,-28420.48,0.0,0.0,0.0,0.0,0.0,2025-05-11 00:45:00
2025-05-11-01:00:00,2025-05-11,01:00:00,75.0,33.0,22.464,387.2,387.2,-10.536,-14.048,7.5,3.036,0.0,-41970.9312,0.0,0.0,0.0,0.0,0.0,2025-05-11 01:00:00
2025-05-11-01:15:00,2025-05-11,01:15:00,75.0,31.0,20.032,387.2,387.2,-10.968,-14.624,7.5,3.468,0.0,-43810.9056,0.0,0.0,0.0,0.0,0.0,2025-05-11 01:15:00
2025-05-11-01:30:00,2025-05-11,01:30:00,75.0,29.25,20.192,387.2,387.2,-9.058,-12.07733333,7.5,1.558,0.0,-35675.8336,0.0,0.0,0.0,0.0,0.0,2025-05-11 01:30:00
2025-05-11-01:45:00,2025-05-11,01:45:00,75.0,27.25,17.856,387.2,387.2,-9.394,-12.52533333,7.5,1.894,0.0,-37106.9248,0.0,0.0,0.0,0.0,0.0,2025-05-11 01:45:00
2025-05-11-02:00:00,2025-05-11,02:00:00,75.0,22.5,17.12,387.2,387.2,-5.38,-7.17333333,5.38,0.0,0.0,-20831.36,0.0,0.0,0.0,0.0,0.0,2025-05-11 02:00:00
2025-05-11-02:15:00,2025-05-11,02:15:00,75.0,21.75,15.872,387.2,387.2,-5.878,-7.83733333,5.878,0.0,0.0,-22759.616,0.0,0.0,0.0,0.0,0.0,2025-05-11 02:15:00
2025-05-11-02:30:00,2025-05-11,02:30:00,75.0,17.5,13.536,387.2,387.2,-3.964,-5.28533333,3.964,0.0,0.0,-15348.608,0.0,0.0,0.0,0.0,0.0,2025-05-11 02:30:00
2025-05-11-02:45:00,2025-05-11,02:45:00,75.0,17.0,13.504,387.2,387.2,-3.496,-4.66133333,3.496,0.0,0.0,-13536.512,0.0,0.0,0.0,0.0,0.0,2025-05-11 02:45:00
2025-05-11-03:00:00,2025-05-11,03:00:00,75.0,16.5,15.519999,387.2,387.2,-0.980001,-1.306668,0.980001,0.0,0.0,-3794.563872,0.0,0.0,0.0,0.0,0.0,2025-05-11 03:00:00
2025-05-11-03:15:00,2025-05-11,03:15:00,75.0,16.0,16.64,387.2,387.2,0.64,0.85333333,0.64,0.0,2478.08,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 03:15:00
2025-05-11-03:30:00,2025-05-11,03:30:00,75.0,15.5,21.728,387.2,387.2,6.228,8.304,6.228,0.0,24114.816,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 03:30:00
2025-05-11-03:45:00,2025-05-11,03:45:00,75.0,15.0,27.583999,387.2,387.2,12.583999,16.77866533,7.5,5.083999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 03:45:00
2025-05-11-04:00:00,2025-05-11,04:00:00,75.0,14.5,25.6,387.2,387.2,11.1,14.8,7.5,3.6,41585.28,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 04:00:00
2025-05-11-04:15:00,2025-05-11,04:15:00,75.0,14.0,23.968,387.2,387.2,9.968,13.29066667,7.5,2.468,37640.4864,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 04:15:00
2025-05-11-04:30:00,2025-05-11,04:30:00,75.0,13.5,27.327999,387.2,387.2,13.827999,18.437332,7.5,6.327999,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 04:30:00
2025-05-11-04:45:00,2025-05-11,04:45:00,75.0,13.0,22.88,387.2,387.2,9.88,13.17333333,7.5,2.38,37333.824,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 04:45:00
2025-05-11-05:00:00,2025-05-11,05:00:00,75.0,15.0,21.76,387.2,387.2,6.76,9.01333333,6.76,0.0,26174.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 05:00:00
2025-05-11-05:15:00,2025-05-11,05:15:00,75.0,14.25,23.904,387.2,387.2,9.654,12.872,7.5,2.154,36546.2592,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 05:15:00
2025-05-11-05:30:00,2025-05-11,05:30:00,75.0,31.25,23.776,387.2,387.2,-7.474,-9.96533333,7.474,0.0,0.0,-28939.328,0.0,0.0,0.0,0.0,0.0,2025-05-11 05:30:00
2025-05-11-05:45:00,2025-05-11,05:45:00,75.0,31.25,23.744,387.2,387.2,-7.506,-10.008,7.5,0.006,0.0,-29065.5552,0.0,0.0,0.0,0.0,0.0,2025-05-11 05:45:00
2025-05-11-06:00:00,2025-05-11,06:00:00,75.0,32.5,24.832,387.2,387.2,-7.668,-10.224,7.5,0.168,0.0,-29755.5456,0.0,0.0,0.0,0.0,0.0,2025-05-11 06:00:00
2025-05-11-06:15:00,2025-05-11,06:15:00,75.0,32.5,24.864,387.2,387.2,-7.636,-10.18133333,7.5,0.136,0.0,-29619.2512,0.0,0.0,0.0,0.0,0.0,2025-05-11 06:15:00
2025-05-11-06:30:00,2025-05-11,06:30:00,75.0,32.5,24.672,387.2,387.2,-7.828,-10.43733333,7.5,0.328,0.0,-30437.0176,0.0,0.0,0.0,0.0,0.0,2025-05-11 06:30:00
2025-05-11-06:45:00,2025-05-11,06:45:00,75.0,32.5,23.2,387.2,387.2,-9.3,-12.4,7.5,1.8,0.0,-36706.56,0.0,0.0,0.0,0.0,0.0,2025-05-11 06:45:00
2025-05-11-07:00:00,2025-05-11,07:00:00,75.0,32.5,24.608,387.2,387.2,-7.892,-10.52266667,7.5,0.392,0.0,-30709.6064,0.0,0.0,0.0,0.0,0.0,2025-05-11 07:00:00
2025-05-11-07:15:00,2025-05-11,07:15:00,75.0,32.5,24.832,387.2,387.2,-7.668,-10.224,7.5,0.168,0.0,-29755.5456,0.0,0.0,0.0,0.0,0.0,2025-05-11 07:15:00
2025-05-11-07:30:00,2025-05-11,07:30:00,75.0,11.9,13.44,387.2,387.2,1.54,2.05333333,1.54,0.0,5962.88,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 07:30:00
2025-05-11-07:45:00,2025-05-11,07:45:00,75.0,12.2,13.472,387.2,387.2,1.272,1.696,1.272,0.0,4925.184,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 07:45:00
2025-05-11-08:00:00,2025-05-11,08:00:00,75.0,8.85,14.272,387.2,387.2,5.422,7.22933333,5.422,0.0,20993.984,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 08:00:00
2025-05-11-08:15:00,2025-05-11,08:15:00,75.0,9.65,14.336,387.2,387.2,4.686,6.248,4.686,0.0,18144.192,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 08:15:00
2025-05-11-08:30:00,2025-05-11,08:30:00,75.0,11.05,16.063999,387.2,387.2,5.013999,6.685332,5.013999,0.0,19414.204128,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 08:30:00
2025-05-11-08:45:00,2025-05-11,08:45:00,75.0,12.7,17.888,387.2,387.2,5.188,6.91733333,5.188,0.0,20087.936,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 08:45:00
2025-05-11-09:00:00,2025-05-11,09:00:00,75.0,13.8,19.776,387.2,387.2,5.976,7.968,5.976,0.0,23139.072,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 09:00:00
2025-05-11-09:15:00,2025-05-11,09:15:00,75.0,15.15,18.72,387.2,387.2,3.57,4.76,3.57,0.0,13823.04,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 09:15:00
2025-05-11-09:30:00,2025-05-11,09:30:00,75.0,3.75,5.344,387.2,387.2,1.594,2.12533333,1.594,0.0,6171.968,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 09:30:00
2025-05-11-09:45:00,2025-05-11,09:45:00,75.0,3.75,4.992,387.2,387.2,1.242,1.656,1.242,0.0,4809.024,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 09:45:00
2025-05-11-10:00:00,2025-05-11,10:00:00,75.0,3.75,5.056,387.2,387.2,1.306,1.74133333,1.306,0.0,5056.832,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 10:00:00
2025-05-11-10:15:00,2025-05-11,10:15:00,75.0,3.75,6.976,387.2,387.2,3.226,4.30133333,3.226,0.0,12491.072,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 10:15:00
2025-05-11-10:30:00,2025-05-11,10:30:00,75.0,3.75,7.359999,387.2,387.2,3.609999,4.813332,3.609999,0.0,13977.916128,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 10:30:00
2025-05-11-10:45:00,2025-05-11,10:45:00,75.0,3.75,7.52,387.2,387.2,3.77,5.02666667,3.77,0.0,14597.44,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 10:45:00
2025-05-11-11:00:00,2025-05-11,11:00:00,75.0,3.75,7.423999,387.2,387.2,3.673999,4.89866533,3.673999,0.0,14225.724128,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 11:00:00
2025-05-11-11:15:00,2025-05-11,11:15:00,75.0,3.75,7.712,387.2,387.2,3.962,5.28266667,3.962,0.0,15340.864,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 11:15:00
2025-05-11-11:30:00,2025-05-11,11:30:00,75.0,11.25,13.184,387.2,387.2,1.934,2.57866667,1.934,0.0,7488.448,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 11:30:00
2025-05-11-11:45:00,2025-05-11,11:45:00,75.0,11.25,13.696,387.2,387.2,2.446,3.26133333,2.446,0.0,9470.912,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 11:45:00
2025-05-11-12:00:00,2025-05-11,12:00:00,75.0,17.5,14.591999,387.2,387.2,-2.908001,-3.87733467,2.908001,0.0,0.0,-11259.779872,0.0,0.0,0.0,0.0,0.0,2025-05-11 12:00:00
2025-05-11-12:15:00,2025-05-11,12:15:00,75.0,17.5,14.784,387.2,387.2,-2.716,-3.62133333,2.716,0.0,0.0,-10516.352,0.0,0.0,0.0,0.0,0.0,2025-05-11 12:15:00
2025-05-11-12:30:00,2025-05-11,12:30:00,75.0,17.5,12.032,387.2,387.2,-5.468,-7.29066667,5.468,0.0,0.0,-21172.096,0.0,0.0,0.0,0.0,0.0,2025-05-11 12:30:00
2025-05-11-12:45:00,2025-05-11,12:45:00,75.0,17.5,9.6,387.2,387.2,-7.9,-10.53333333,7.5,0.4,0.0,-30743.68,0.0,0.0,0.0,0.0,0.0,2025-05-11 12:45:00
2025-05-11-13:00:00,2025-05-11,13:00:00,75.0,17.5,14.816,387.2,387.2,-2.684,-3.57866667,2.684,0.0,0.0,-10392.448,0.0,0.0,0.0,0.0,0.0,2025-05-11 13:00:00
2025-05-11-13:15:00,2025-05-11,13:15:00,75.0,17.5,13.088,387.2,387.2,-4.412,-5.88266667,4.412,0.0,0.0,-17083.264,0.0,0.0,0.0,0.0,0.0,2025-05-11 13:15:00
2025-05-11-13:30:00,2025-05-11,13:30:00,75.0,17.5,10.464,387.2,387.2,-7.036,-9.38133333,7.036,0.0,0.0,-27243.392,0.0,0.0,0.0,0.0,0.0,2025-05-11 13:30:00
2025-05-11-13:45:00,2025-05-11,13:45:00,75.0,17.5,13.536,387.2,387.2,-3.964,-5.28533333,3.964,0.0,0.0,-15348.608,0.0,0.0,0.0,0.0,0.0,2025-05-11 13:45:00
2025-05-11-14:00:00,2025-05-11,14:00:00,75.0,17.25,14.047999,387.2,387.2,-3.202001,-4.26933467,3.202001,0.0,0.0,-12398.147872,0.0,0.0,0.0,0.0,0.0,2025-05-11 14:00:00
2025-05-11-14:15:00,2025-05-11,14:15:00,75.0,16.75,9.632,387.2,387.2,-7.118,-9.49066667,7.118,0.0,0.0,-27560.896,0.0,0.0,0.0,0.0,0.0,2025-05-11 14:15:00
2025-05-11-14:30:00,2025-05-11,14:30:00,75.0,11.25,5.28,387.2,387.2,-5.97,-7.96,5.97,0.0,0.0,-23115.84,0.0,0.0,0.0,0.0,0.0,2025-05-11 14:30:00
2025-05-11-14:45:00,2025-05-11,14:45:00,75.0,11.25,4.544,387.2,387.2,-6.706,-8.94133333,6.706,0.0,0.0,-25965.632,0.0,0.0,0.0,0.0,0.0,2025-05-11 14:45:00
2025-05-11-15:00:00,2025-05-11,15:00:00,75.0,11.25,4.448,387.2,387.2,-6.802,-9.06933333,6.802,0.0,0.0,-26337.344,0.0,0.0,0.0,0.0,0.0,2025-05-11 15:00:00
2025-05-11-15:15:00,2025-05-11,15:15:00,75.0,11.25,5.408,387.2,387.2,-5.842,-7.78933333,5.842,0.0,0.0,-22620.224,0.0,0.0,0.0,0.0,0.0,2025-05-11 15:15:00
2025-05-11-15:30:00,2025-05-11,15:30:00,75.0,10.75,9.312,387.2,387.2,-1.438,-1.91733333,1.438,0.0,0.0,-5567.936,0.0,0.0,0.0,0.0,0.0,2025-05-11 15:30:00
2025-05-11-15:45:00,2025-05-11,15:45:00,75.0,10.25,17.28,387.2,387.2,7.03,9.37333333,7.03,0.0,27220.16,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 15:45:00
2025-05-11-16:00:00,2025-05-11,16:00:00,75.0,9.75,36.224,387.2,387.2,26.474,35.29866667,7.5,18.974,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 16:00:00
2025-05-11-16:15:00,2025-05-11,16:15:00,75.0,9.5,50.976,387.2,387.2,41.476,55.30133333,7.5,33.976,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 16:15:00
2025-05-11-16:30:00,2025-05-11,16:30:00,75.0,9.25,46.432,387.2,387.2,37.182,49.576,7.5,29.682,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 16:30:00
2025-05-11-16:45:00,2025-05-11,16:45:00,75.0,9.0,30.336,387.2,387.2,21.336,28.448,7.5,13.836,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 16:45:00
2025-05-11-17:00:00,2025-05-11,17:00:00,75.0,8.75,18.4,387.2,387.2,9.65,12.86666667,7.5,2.15,36532.32,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 17:00:00
2025-05-11-17:15:00,2025-05-11,17:15:00,75.0,8.5,12.096,387.2,387.2,3.596,4.79466667,3.596,0.0,13923.712,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-11 17:15:00
2025-05-11-17:30:00,2025-05-11,17:30:00,75.0,17.35,7.552,387.2,387.2,-9.798,-13.064,7.5,2.298,0.0,-38827.6416,0.0,0.0,0.0,0.0,0.0,2025-05-11 17:30:00
2025-05-11-17:45:00,2025-05-11,17:45:00,75.0,15.95,4.128,387.2,387.2,-11.822,-15.76266667,7.5,4.322,0.0,-49441.568,0.0,0.0,0.0,0.0,0.0,2025-05-11 17:45:00
2025-05-11-18:00:00,2025-05-11,18:00:00,75.0,27.5,14.272,387.2,387.2,-13.228,-17.63733333,7.5,5.728,0.0,-60329.632,0.0,0.0,0.0,0.0,0.0,2025-05-11 18:00:00
